Year,Month,Day,Hour,Minute,LocalTime,TIME,DATE,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Cloud Type,Fill Flag,Wind Direction,Precipitable Water,DHI,DNI,Clearsky DNI,Clearsky DHI,Clearsky GHI,GHI,Solar Zenith Angle,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,12,13,14,0,2006-12-13 14:00:00,14:00:00,2006-12-13,10.0,0.119,0.3,93.55,12.0,990.0,3.0,4.0,237.3,2.369,104,725,725,104,431,431,63.21,23.2833,18.1481
2006,12,13,14,30,2006-12-13 14:30:00,14:30:00,2006-12-13,10.0,0.119,0.3,87.6,13.0,990.0,3.0,0.0,237.3,2.284,98,689,689,98,376,376,66.26,19.864,15.4446
2006,12,13,15,0,2006-12-13 15:00:00,15:00:00,2006-12-13,12.0,0.119,0.4,87.75,14.0,990.0,3.0,0.0,257.4,2.199,88,646,646,88,310,310,69.89,15.8857,12.3035
2006,12,13,15,30,2006-12-13 15:30:00,15:30:00,2006-12-13,11.0,0.119,0.4,82.23,15.0,990.0,1.0,0.0,257.4,2.142,77,572,572,77,235,235,74.03,11.5918,8.9234
2006,12,13,16,0,2006-12-13 16:00:00,16:00:00,2006-12-13,12.0,0.119,0.5,79.65,16.0,990.0,3.0,0.0,267.3,2.086,62,464,464,62,154,154,78.58,7.3525,5.6139
2006,12,13,16,30,2006-12-13 16:30:00,16:30:00,2006-12-13,12.0,0.119,0.5,79.61,16.0,990.0,3.0,0.0,267.3,2.053,41,299,299,41,75,75,83.48,0.0,0.0
2006,12,13,17,0,2006-12-13 17:00:00,17:00:00,2006-12-13,12.0,0.119,0.5,74.92,16.0,990.0,0.0,0.0,272.2,2.02,12,69,69,12,13,13,88.67,0.0,0.0
2006,12,13,17,30,2006-12-13 17:30:00,17:30:00,2006-12-13,12.0,0.119,0.4,74.9,16.0,990.0,2.0,0.0,272.2,1.991,0,0,0,0,0,0,94.09,0.0,0.0
2006,12,13,18,0,2006-12-13 18:00:00,18:00:00,2006-12-13,12.0,0.119,0.4,74.62,17.0,990.0,0.0,0.0,273.2,1.962,0,0,0,0,0,0,99.71,0.0,0.0
2006,12,13,18,30,2006-12-13 18:30:00,18:30:00,2006-12-13,12.0,0.119,0.3,79.5,16.0,990.0,0.0,0.0,273.2,1.925,0,0,0,0,0,0,105.47,0.0,0.0
2006,12,13,19,0,2006-12-13 19:00:00,19:00:00,2006-12-13,12.0,0.119,0.3,80.32,16.0,990.0,0.0,0.0,271.6,1.889,0,0,0,0,0,0,111.37,0.0,0.0
2006,12,13,19,30,2006-12-13 19:30:00,19:30:00,2006-12-13,12.0,0.119,0.3,85.62,15.0,990.0,0.0,0.0,271.6,1.847,0,0,0,0,0,0,117.36,0.0,0.0
2006,12,13,20,0,2006-12-13 20:00:00,20:00:00,2006-12-13,12.0,0.119,0.3,86.77,15.0,990.0,0.0,0.0,250.2,1.805,0,0,0,0,0,0,123.42,0.0,0.0
2006,12,13,20,30,2006-12-13 20:30:00,20:30:00,2006-12-13,12.0,0.119,0.3,92.55,14.0,990.0,0.0,0.0,250.2,1.761,0,0,0,0,0,0,129.52,0.0,0.0
2006,12,13,21,0,2006-12-13 21:00:00,21:00:00,2006-12-13,11.0,0.119,0.4,89.34,13.0,990.0,0.0,0.0,190.1,1.718,0,0,0,0,0,0,135.65,0.0,0.0
2006,12,13,21,30,2006-12-13 21:30:00,21:30:00,2006-12-13,11.0,0.119,0.5,95.38,12.0,990.0,0.0,0.0,190.1,1.68,0,0,0,0,0,0,141.76,0.0,0.0
2006,12,13,22,0,2006-12-13 22:00:00,22:00:00,2006-12-13,11.0,0.119,0.7,94.09,12.0,990.0,0.0,0.0,173.6,1.642,0,0,0,0,0,0,147.8,0.0,0.0
2006,12,13,22,30,2006-12-13 22:30:00,22:30:00,2006-12-13,11.0,0.119,0.8,100.0,11.0,990.0,0.0,0.0,173.6,1.617,0,0,0,0,0,0,153.68,0.0,0.0
2006,12,13,23,0,2006-12-13 23:00:00,23:00:00,2006-12-13,9.0,0.119,0.9,100.0,10.0,990.0,0.0,0.0,171.7,1.594,0,0,0,0,0,0,159.24,0.0,0.0
2006,12,13,23,30,2006-12-13 23:30:00,23:30:00,2006-12-13,9.0,0.119,0.9,100.0,9.0,990.0,0.0,0.0,171.7,1.582,0,0,0,0,0,0,164.1,0.0,0.0
2006,12,14,0,0,2006-12-14 00:00:00,00:00:00,2006-12-14,9.0,0.119,0.9,100.0,9.0,990.0,0.0,0.0,177.5,1.571,0,0,0,0,0,0,167.37,0.0,0.0
2006,12,14,0,30,2006-12-14 00:30:00,00:30:00,2006-12-14,8.0,0.119,0.9,100.0,8.0,990.0,0.0,0.0,177.5,1.564,0,0,0,0,0,0,167.7,0.0,0.0
2006,12,14,1,0,2006-12-14 01:00:00,01:00:00,2006-12-14,8.0,0.119,1.0,100.0,8.0,990.0,0.0,0.0,189.2,1.558,0,0,0,0,0,0,164.91,0.0,0.0
2006,12,14,1,30,2006-12-14 01:30:00,01:30:00,2006-12-14,8.0,0.119,1.0,100.0,8.0,990.0,0.0,0.0,189.2,1.557,0,0,0,0,0,0,160.27,0.0,0.0
2006,12,14,2,0,2006-12-14 02:00:00,02:00:00,2006-12-14,8.0,0.119,1.0,100.0,8.0,990.0,0.0,0.0,207.9,1.557,0,0,0,0,0,0,154.81,0.0,0.0
2006,12,14,2,30,2006-12-14 02:30:00,02:30:00,2006-12-14,7.0,0.119,1.0,100.0,7.0,990.0,0.0,0.0,207.9,1.556,0,0,0,0,0,0,148.97,0.0,0.0
2006,12,14,3,0,2006-12-14 03:00:00,03:00:00,2006-12-14,7.0,0.119,1.0,100.0,7.0,990.0,0.0,0.0,232.0,1.556,0,0,0,0,0,0,142.95,0.0,0.0
2006,12,14,3,30,2006-12-14 03:30:00,03:30:00,2006-12-14,7.0,0.119,0.9,100.0,7.0,990.0,0.0,0.0,232.0,1.549,0,0,0,0,0,0,136.86,0.0,0.0
2006,12,14,4,0,2006-12-14 04:00:00,04:00:00,2006-12-14,7.0,0.119,0.9,100.0,7.0,990.0,1.0,0.0,258.1,1.542,0,0,0,0,0,0,130.73,0.0,0.0
2006,12,14,4,30,2006-12-14 04:30:00,04:30:00,2006-12-14,6.0,0.119,0.8,100.0,6.0,990.0,1.0,0.0,258.1,1.521,0,0,0,0,0,0,124.62,0.0,0.0
2006,12,14,5,0,2006-12-14 05:00:00,05:00:00,2006-12-14,6.0,0.119,0.8,100.0,6.0,990.0,4.0,0.0,283.7,1.5,0,0,0,0,0,0,118.55,0.0,0.0
2006,12,14,5,30,2006-12-14 05:30:00,05:30:00,2006-12-14,6.0,0.119,0.7,100.0,6.0,990.0,1.0,0.0,283.7,1.472,0,0,0,0,0,0,112.55,0.0,0.0
2006,12,14,6,0,2006-12-14 06:00:00,06:00:00,2006-12-14,6.0,0.119,0.6,100.0,6.0,990.0,3.0,0.0,310.8,1.446,0,0,0,0,0,0,106.64,0.0,0.0
2006,12,14,6,30,2006-12-14 06:30:00,06:30:00,2006-12-14,4.0,0.119,0.5,100.0,5.0,990.0,1.0,0.0,310.8,1.409,0,0,0,0,0,0,100.84,0.0,0.0
2006,12,14,7,0,2006-12-14 07:00:00,07:00:00,2006-12-14,4.0,0.119,0.4,100.0,5.0,990.0,1.0,0.0,337.8,1.372,0,0,0,0,0,0,95.2,0.0,0.0
2006,12,14,7,30,2006-12-14 07:30:00,07:30:00,2006-12-14,4.0,0.119,0.3,100.0,4.0,990.0,4.0,0.0,337.8,1.328,0,0,0,0,0,0,89.73,0.0,0.0
2006,12,14,8,0,2006-12-14 08:00:00,08:00:00,2006-12-14,4.0,0.119,0.3,100.0,4.0,990.0,0.0,0.0,357.9,1.285,33,33,346,33,66,36,84.5,0.0,0.0
2006,12,14,8,30,2006-12-14 08:30:00,08:30:00,2006-12-14,4.0,0.119,0.3,100.0,4.0,990.0,0.0,0.0,357.9,1.245,66,24,530,51,147,70,79.55,3.3364,2.5438
2006,12,14,9,0,2006-12-14 09:00:00,09:00:00,2006-12-14,4.0,0.119,0.3,100.0,4.0,990.0,0.0,0.0,8.2,1.205,103,152,651,63,233,142,74.92,6.9487,5.3408
2006,12,14,9,30,2006-12-14 09:30:00,09:30:00,2006-12-14,2.0,0.119,0.3,100.0,3.0,990.0,0.0,0.0,8.2,1.173,134,201,728,72,313,201,70.7,10.2251,7.9111
2006,12,14,10,0,2006-12-14 10:00:00,10:00:00,2006-12-14,2.0,0.119,0.4,100.0,3.0,990.0,1.0,0.0,13.3,1.141,168,132,780,79,384,220,66.97,11.5572,8.9799
2006,12,14,10,30,2006-12-14 10:30:00,10:30:00,2006-12-14,2.0,0.119,0.4,100.0,3.0,990.0,1.0,0.0,13.3,1.117,193,193,817,84,444,278,63.8,14.9569,11.653
2006,12,14,11,0,2006-12-14 11:00:00,11:00:00,2006-12-14,2.0,0.119,0.4,100.0,3.0,990.0,4.0,0.0,16.5,1.094,173,448,849,85,493,388,61.3,21.2233,16.5635
2006,12,14,11,30,2006-12-14 11:30:00,11:30:00,2006-12-14,4.0,0.119,0.4,100.0,4.0,990.0,4.0,0.0,16.5,1.075,87,864,864,87,525,525,59.54,29.0212,22.6723
2006,12,14,12,0,2006-12-14 12:00:00,12:00:00,2006-12-14,5.0,0.119,0.4,99.73,6.0,990.0,4.0,0.0,19.7,1.057,86,877,877,86,544,544,58.59,30.2322,23.6301
2006,12,14,12,30,2006-12-14 12:30:00,12:30:00,2006-12-14,5.0,0.119,0.4,93.12,7.0,990.0,4.0,0.0,19.7,1.044,87,879,879,87,546,546,58.5,30.3583,23.7298
2006,12,14,13,0,2006-12-14 13:00:00,13:00:00,2006-12-14,6.0,0.119,0.4,87.14,9.0,990.0,4.0,0.0,17.8,1.031,86,874,874,86,532,532,59.27,29.4535,23.0133
2006,12,14,13,30,2006-12-14 13:30:00,13:30:00,2006-12-14,6.0,0.119,0.2,81.48,10.0,990.0,4.0,0.0,17.8,1.022,84,860,860,84,503,503,60.86,27.5886,21.5369
2006,12,14,14,0,2006-12-14 14:00:00,14:00:00,2006-12-14,8.0,0.119,0.1,78.68,12.0,990.0,4.0,0.0,36.6,1.014,79,844,844,79,459,459,63.22,24.7942,19.3256
2006,12,14,14,30,2006-12-14 14:30:00,14:30:00,2006-12-14,8.0,0.119,0.1,73.67,13.0,990.0,4.0,0.0,36.6,1.008,75,811,811,75,402,402,66.26,21.2375,16.5125
2006,12,14,15,0,2006-12-14 15:00:00,15:00:00,2006-12-14,9.0,0.119,0.2,69.2,15.0,990.0,3.0,0.0,230.1,1.002,67,695,768,68,333,307,69.88,15.7334,12.1856
2006,12,14,15,30,2006-12-14 15:30:00,15:30:00,2006-12-14,9.0,0.119,0.3,69.16,15.0,990.0,0.0,0.0,230.1,0.995,69,596,700,61,254,234,74.01,11.5446,8.8874
2006,12,14,16,0,2006-12-14 16:00:00,16:00:00,2006-12-14,9.0,0.119,0.5,64.14,16.0,990.0,0.0,0.0,238.8,0.988,50,602,602,50,169,169,78.55,8.0695,6.1616
2006,12,14,16,30,2006-12-14 16:30:00,16:30:00,2006-12-14,9.0,0.119,0.5,64.11,16.0,990.0,0.0,0.0,238.8,0.978,35,438,438,35,85,85,83.44,0.0,0.0
2006,12,14,17,0,2006-12-14 17:00:00,17:00:00,2006-12-14,9.0,0.119,0.6,59.36,17.0,990.0,0.0,0.0,237.3,0.969,16,0,153,12,16,16,88.62,0.0,0.0
2006,12,14,17,30,2006-12-14 17:30:00,17:30:00,2006-12-14,9.0,0.119,0.6,63.22,16.0,990.0,0.0,0.0,237.3,0.962,0,0,0,0,0,0,94.04,0.0,0.0
2006,12,14,18,0,2006-12-14 18:00:00,18:00:00,2006-12-14,8.0,0.119,0.6,63.14,16.0,990.0,0.0,0.0,233.3,0.955,0,0,0,0,0,0,99.65,0.0,0.0
2006,12,14,18,30,2006-12-14 18:30:00,18:30:00,2006-12-14,8.0,0.119,0.5,63.13,16.0,990.0,0.0,0.0,233.3,0.952,0,0,0,0,0,0,105.41,0.0,0.0
2006,12,14,19,0,2006-12-14 19:00:00,19:00:00,2006-12-14,9.0,0.119,0.5,66.29,16.0,990.0,8.0,0.0,226.8,0.949,0,0,0,0,0,0,111.3,0.0,0.0
2006,12,14,19,30,2006-12-14 19:30:00,19:30:00,2006-12-14,9.0,0.119,0.5,75.35,14.0,990.0,3.0,4.0,226.8,0.943,0,0,0,0,0,0,117.29,0.0,0.0
2006,12,14,20,0,2006-12-14 20:00:00,20:00:00,2006-12-14,10.0,0.119,0.5,87.34,13.0,990.0,0.0,0.0,217.3,0.937,0,0,0,0,0,0,123.35,0.0,0.0
2006,12,14,20,30,2006-12-14 20:30:00,20:30:00,2006-12-14,10.0,0.119,0.7,99.6,11.0,990.0,0.0,0.0,217.3,0.932,0,0,0,0,0,0,129.45,0.0,0.0
2006,12,14,21,0,2006-12-14 21:00:00,21:00:00,2006-12-14,8.0,0.119,1.0,95.38,9.0,990.0,7.0,4.0,211.7,0.927,0,0,0,0,0,0,135.58,0.0,0.0
2006,12,14,21,30,2006-12-14 21:30:00,21:30:00,2006-12-14,8.0,0.119,0.9,100.0,8.0,990.0,7.0,0.0,211.7,0.93,0,0,0,0,0,0,141.69,0.0,0.0
2006,12,14,22,0,2006-12-14 22:00:00,22:00:00,2006-12-14,8.0,0.119,0.8,100.0,8.0,990.0,7.0,0.0,209.7,0.933,0,0,0,0,0,0,147.73,0.0,0.0
2006,12,14,22,30,2006-12-14 22:30:00,22:30:00,2006-12-14,8.0,0.119,0.6,100.0,7.0,990.0,1.0,0.0,209.7,0.939,0,0,0,0,0,0,153.62,0.0,0.0
2006,12,14,23,0,2006-12-14 23:00:00,23:00:00,2006-12-14,8.0,0.119,0.5,100.0,7.0,990.0,0.0,0.0,212.8,0.946,0,0,0,0,0,0,159.19,0.0,0.0
2006,12,14,23,30,2006-12-14 23:30:00,23:30:00,2006-12-14,7.0,0.119,0.4,100.0,7.0,990.0,0.0,0.0,212.8,0.944,0,0,0,0,0,0,164.07,0.0,0.0
2006,12,15,0,0,2006-12-15 00:00:00,00:00:00,2006-12-15,7.0,0.119,0.4,100.0,7.0,990.0,1.0,0.0,217.1,0.943,0,0,0,0,0,0,167.39,0.0,0.0
2006,12,15,0,30,2006-12-15 00:30:00,00:30:00,2006-12-15,7.0,0.119,0.4,100.0,7.0,990.0,0.0,0.0,217.1,0.933,0,0,0,0,0,0,167.78,0.0,0.0
2006,12,15,1,0,2006-12-15 01:00:00,01:00:00,2006-12-15,7.0,0.119,0.5,100.0,7.0,990.0,0.0,0.0,219.2,0.923,0,0,0,0,0,0,165.01,0.0,0.0
2006,12,15,1,30,2006-12-15 01:30:00,01:30:00,2006-12-15,6.0,0.119,0.5,100.0,6.0,990.0,0.0,0.0,219.2,0.92,0,0,0,0,0,0,160.39,0.0,0.0
2006,12,15,2,0,2006-12-15 02:00:00,02:00:00,2006-12-15,6.0,0.119,0.5,100.0,6.0,990.0,0.0,0.0,223.1,0.917,0,0,0,0,0,0,154.93,0.0,0.0
2006,12,15,2,30,2006-12-15 02:30:00,02:30:00,2006-12-15,6.0,0.119,0.5,100.0,6.0,990.0,1.0,0.0,223.1,0.934,0,0,0,0,0,0,149.09,0.0,0.0
2006,12,15,3,0,2006-12-15 03:00:00,03:00:00,2006-12-15,6.0,0.119,0.5,100.0,6.0,990.0,0.0,0.0,233.4,0.952,0,0,0,0,0,0,143.08,0.0,0.0
2006,12,15,3,30,2006-12-15 03:30:00,03:30:00,2006-12-15,4.0,0.119,0.4,100.0,5.0,990.0,1.0,0.0,233.4,0.979,0,0,0,0,0,0,136.98,0.0,0.0
2006,12,15,4,0,2006-12-15 04:00:00,04:00:00,2006-12-15,4.0,0.119,0.4,100.0,5.0,990.0,1.0,0.0,247.6,1.006,0,0,0,0,0,0,130.86,0.0,0.0
2006,12,15,4,30,2006-12-15 04:30:00,04:30:00,2006-12-15,4.0,0.119,0.4,100.0,5.0,980.0,0.0,0.0,247.6,1.02,0,0,0,0,0,0,124.74,0.0,0.0
2006,12,15,5,0,2006-12-15 05:00:00,05:00:00,2006-12-15,4.0,0.119,0.4,100.0,5.0,980.0,0.0,0.0,258.1,1.037,0,0,0,0,0,0,118.67,0.0,0.0
2006,12,15,5,30,2006-12-15 05:30:00,05:30:00,2006-12-15,4.0,0.119,0.4,100.0,5.0,980.0,0.0,0.0,258.1,1.04,0,0,0,0,0,0,112.67,0.0,0.0
2006,12,15,6,0,2006-12-15 06:00:00,06:00:00,2006-12-15,4.0,0.119,0.4,100.0,5.0,980.0,0.0,0.0,261.0,1.044,0,0,0,0,0,0,106.76,0.0,0.0
2006,12,15,6,30,2006-12-15 06:30:00,06:30:00,2006-12-15,4.0,0.119,0.4,100.0,5.0,980.0,0.0,0.0,261.0,1.048,0,0,0,0,0,0,100.96,0.0,0.0
2006,12,15,7,0,2006-12-15 07:00:00,07:00:00,2006-12-15,4.0,0.119,0.5,100.0,5.0,980.0,0.0,0.0,263.6,1.052,0,0,0,0,0,0,95.32,0.0,0.0
2006,12,15,7,30,2006-12-15 07:30:00,07:30:00,2006-12-15,4.0,0.119,0.5,100.0,5.0,980.0,0.0,0.0,263.6,1.052,0,0,0,0,0,0,89.85,0.0,0.0
2006,12,15,8,0,2006-12-15 08:00:00,08:00:00,2006-12-15,4.0,0.119,0.5,100.0,5.0,980.0,0.0,0.0,265.1,1.052,31,367,367,31,65,65,84.62,0.0,0.0
2006,12,15,8,30,2006-12-15 08:30:00,08:30:00,2006-12-15,4.0,0.119,0.5,100.0,4.0,980.0,1.0,0.0,265.1,1.043,63,7,552,48,147,65,79.66,3.0982,2.3619
2006,12,15,9,0,2006-12-15 09:00:00,09:00:00,2006-12-15,4.0,0.119,0.5,100.0,4.0,980.0,0.0,0.0,265.2,1.034,97,28,682,57,234,105,75.04,5.1327,3.9442
2006,12,15,9,30,2006-12-15 09:30:00,09:30:00,2006-12-15,4.0,0.119,0.4,100.0,4.0,980.0,1.0,0.0,265.2,1.006,129,34,754,65,313,141,70.81,7.1656,5.5432
2006,12,15,10,0,2006-12-15 10:00:00,10:00:00,2006-12-15,4.0,0.119,0.4,100.0,4.0,980.0,1.0,0.0,270.2,0.978,69,812,812,69,385,385,67.07,20.2089,15.7007
2006,12,15,10,30,2006-12-15 10:30:00,10:30:00,2006-12-15,4.0,0.119,0.4,100.0,4.0,980.0,0.0,0.0,270.2,0.952,73,846,846,73,445,445,63.9,23.9249,18.6387
2006,12,15,11,0,2006-12-15 11:00:00,11:00:00,2006-12-15,4.0,0.119,0.4,100.0,4.0,980.0,1.0,0.0,274.7,0.926,75,871,871,75,492,492,61.38,26.8986,20.9916
2006,12,15,11,30,2006-12-15 11:30:00,11:30:00,2006-12-15,4.0,0.119,0.4,98.97,4.0,980.0,3.0,0.0,274.7,0.931,77,885,885,77,525,525,59.61,29.0095,22.6623
2006,12,15,12,0,2006-12-15 12:00:00,12:00:00,2006-12-15,5.0,0.119,0.5,94.87,5.0,980.0,0.0,0.0,267.1,0.937,76,897,897,76,543,543,58.65,30.1667,23.5782
2006,12,15,12,30,2006-12-15 12:30:00,12:30:00,2006-12-15,5.0,0.119,0.5,88.55,6.0,980.0,3.0,0.0,267.1,0.964,76,897,897,76,545,545,58.55,30.2944,23.6792
2006,12,15,13,0,2006-12-15 13:00:00,13:00:00,2006-12-15,5.0,0.119,0.5,86.8,8.0,980.0,3.0,0.0,251.6,0.992,76,891,891,76,531,531,59.3,29.3931,22.9658
2006,12,15,13,30,2006-12-15 13:30:00,13:30:00,2006-12-15,5.0,0.119,0.5,81.13,9.0,980.0,3.0,4.0,251.6,1.034,74,877,877,74,501,501,60.88,27.4755,21.4484
2006,12,15,14,0,2006-12-15 14:00:00,14:00:00,2006-12-15,6.0,0.119,0.5,76.33,11.0,980.0,3.0,4.0,251.2,1.076,71,856,856,71,457,457,63.22,24.6862,19.2414
2006,12,15,14,30,2006-12-15 14:30:00,14:30:00,2006-12-15,6.0,0.119,0.5,71.43,12.0,980.0,1.0,0.0,251.2,1.104,67,824,824,67,399,399,66.25,21.0807,16.3907
2006,12,15,15,0,2006-12-15 15:00:00,15:00:00,2006-12-15,7.0,0.119,0.6,67.1,14.0,980.0,0.0,0.0,262.6,1.133,62,777,777,62,330,330,69.86,16.9151,13.1012
2006,12,15,15,30,2006-12-15 15:30:00,15:30:00,2006-12-15,7.0,0.119,0.6,62.88,15.0,980.0,0.0,0.0,262.6,1.146,56,712,712,56,252,252,73.98,12.436,9.5741
2006,12,15,16,0,2006-12-15 16:00:00,16:00:00,2006-12-15,8.0,0.119,0.7,62.15,16.0,980.0,0.0,0.0,267.4,1.16,46,612,612,46,168,168,78.51,8.0228,6.1264
2006,12,15,16,30,2006-12-15 16:30:00,16:30:00,2006-12-15,8.0,0.119,0.7,62.13,16.0,980.0,0.0,0.0,267.4,1.176,32,453,453,32,84,84,83.4,0.0,0.0
2006,12,15,17,0,2006-12-15 17:00:00,17:00:00,2006-12-15,9.0,0.119,0.7,60.55,17.0,980.0,0.0,0.0,260.6,1.192,12,174,174,12,16,16,88.57,0.0,0.0
2006,12,15,17,30,2006-12-15 17:30:00,17:30:00,2006-12-15,9.0,0.119,0.7,60.53,17.0,980.0,0.0,0.0,260.6,1.223,0,0,0,0,0,0,93.98,0.0,0.0
2006,12,15,18,0,2006-12-15 18:00:00,18:00:00,2006-12-15,9.0,0.119,0.7,63.23,17.0,980.0,0.0,0.0,256.6,1.255,0,0,0,0,0,0,99.59,0.0,0.0
2006,12,15,18,30,2006-12-15 18:30:00,18:30:00,2006-12-15,9.0,0.119,0.6,63.24,17.0,980.0,0.0,0.0,256.6,1.279,0,0,0,0,0,0,105.35,0.0,0.0
2006,12,15,19,0,2006-12-15 19:00:00,19:00:00,2006-12-15,11.0,0.119,0.5,71.06,17.0,980.0,0.0,0.0,252.6,1.304,0,0,0,0,0,0,111.23,0.0,0.0
2006,12,15,19,30,2006-12-15 19:30:00,19:30:00,2006-12-15,11.0,0.119,0.5,80.72,15.0,980.0,0.0,0.0,252.6,1.304,0,0,0,0,0,0,117.22,0.0,0.0
2006,12,15,20,0,2006-12-15 20:00:00,20:00:00,2006-12-15,12.0,0.119,0.6,89.1,14.0,980.0,0.0,0.0,241.2,1.304,0,0,0,0,0,0,123.27,0.0,0.0
2006,12,15,20,30,2006-12-15 20:30:00,20:30:00,2006-12-15,11.0,0.119,0.8,100.0,12.0,980.0,0.0,0.0,241.2,1.288,0,0,0,0,0,0,129.38,0.0,0.0
2006,12,15,21,0,2006-12-15 21:00:00,21:00:00,2006-12-15,9.0,0.119,1.0,90.19,11.0,980.0,0.0,0.0,232.6,1.273,0,0,0,0,0,0,135.5,0.0,0.0
2006,12,15,21,30,2006-12-15 21:30:00,21:30:00,2006-12-15,9.0,0.119,0.8,96.43,10.0,980.0,0.0,0.0,232.6,1.249,0,0,0,0,0,0,141.61,0.0,0.0
2006,12,15,22,0,2006-12-15 22:00:00,22:00:00,2006-12-15,9.0,0.119,0.7,95.07,10.0,980.0,0.0,0.0,236.0,1.226,0,0,0,0,0,0,147.66,0.0,0.0
2006,12,15,22,30,2006-12-15 22:30:00,22:30:00,2006-12-15,9.0,0.119,0.6,100.0,9.0,980.0,0.0,0.0,236.0,1.196,0,0,0,0,0,0,153.56,0.0,0.0
2006,12,15,23,0,2006-12-15 23:00:00,23:00:00,2006-12-15,9.0,0.119,0.5,100.0,9.0,980.0,0.0,0.0,254.7,1.167,0,0,0,0,0,0,159.14,0.0,0.0
2006,12,15,23,30,2006-12-15 23:30:00,23:30:00,2006-12-15,8.0,0.119,0.4,100.0,8.0,980.0,0.0,0.0,254.7,1.139,0,0,0,0,0,0,164.04,0.0,0.0
2006,12,16,0,0,2006-12-16 00:00:00,00:00:00,2006-12-16,8.0,0.119,0.4,100.0,8.0,980.0,0.0,0.0,275.7,1.111,0,0,0,0,0,0,167.4,0.0,0.0
2006,12,16,0,30,2006-12-16 00:30:00,00:30:00,2006-12-16,8.0,0.119,0.4,100.0,8.0,980.0,0.0,0.0,275.7,1.086,0,0,0,0,0,0,167.85,0.0,0.0
2006,12,16,1,0,2006-12-16 01:00:00,01:00:00,2006-12-16,8.0,0.119,0.4,100.0,8.0,990.0,0.0,0.0,294.7,1.062,0,0,0,0,0,0,165.12,0.0,0.0
2006,12,16,1,30,2006-12-16 01:30:00,01:30:00,2006-12-16,7.0,0.119,0.4,100.0,7.0,990.0,0.0,0.0,294.7,1.035,0,0,0,0,0,0,160.51,0.0,0.0
2006,12,16,2,0,2006-12-16 02:00:00,02:00:00,2006-12-16,7.0,0.119,0.5,100.0,7.0,990.0,0.0,0.0,309.9,1.008,0,0,0,0,0,0,155.05,0.0,0.0
2006,12,16,2,30,2006-12-16 02:30:00,02:30:00,2006-12-16,7.0,0.119,0.5,100.0,7.0,990.0,0.0,0.0,309.9,0.984,0,0,0,0,0,0,149.21,0.0,0.0
2006,12,16,3,0,2006-12-16 03:00:00,03:00:00,2006-12-16,7.0,0.119,0.5,100.0,7.0,990.0,0.0,0.0,320.2,0.961,0,0,0,0,0,0,143.2,0.0,0.0
2006,12,16,3,30,2006-12-16 03:30:00,03:30:00,2006-12-16,6.0,0.119,0.5,100.0,6.0,990.0,0.0,0.0,320.2,0.946,0,0,0,0,0,0,137.1,0.0,0.0
2006,12,16,4,0,2006-12-16 04:00:00,04:00:00,2006-12-16,6.0,0.119,0.5,100.0,6.0,990.0,0.0,0.0,328.2,0.932,0,0,0,0,0,0,130.98,0.0,0.0
2006,12,16,4,30,2006-12-16 04:30:00,04:30:00,2006-12-16,4.0,0.119,0.5,100.0,5.0,990.0,0.0,0.0,328.2,0.928,0,0,0,0,0,0,124.86,0.0,0.0
2006,12,16,5,0,2006-12-16 05:00:00,05:00:00,2006-12-16,4.0,0.119,0.5,100.0,5.0,990.0,0.0,0.0,335.5,0.924,0,0,0,0,0,0,118.79,0.0,0.0
2006,12,16,5,30,2006-12-16 05:30:00,05:30:00,2006-12-16,4.0,0.119,0.4,100.0,5.0,990.0,0.0,0.0,335.5,0.926,0,0,0,0,0,0,112.79,0.0,0.0
2006,12,16,6,0,2006-12-16 06:00:00,06:00:00,2006-12-16,4.0,0.119,0.4,100.0,5.0,990.0,0.0,0.0,342.3,0.929,0,0,0,0,0,0,106.88,0.0,0.0
2006,12,16,6,30,2006-12-16 06:30:00,06:30:00,2006-12-16,4.0,0.119,0.4,100.0,4.0,990.0,0.0,0.0,342.3,0.937,0,0,0,0,0,0,101.08,0.0,0.0
2006,12,16,7,0,2006-12-16 07:00:00,07:00:00,2006-12-16,4.0,0.119,0.4,100.0,4.0,990.0,0.0,0.0,346.8,0.945,0,0,0,0,0,0,95.44,0.0,0.0
2006,12,16,7,30,2006-12-16 07:30:00,07:30:00,2006-12-16,4.0,0.119,0.4,100.0,4.0,990.0,0.0,0.0,346.8,0.955,0,0,0,0,0,0,89.97,0.0,0.0
2006,12,16,8,0,2006-12-16 08:00:00,08:00:00,2006-12-16,4.0,0.119,0.4,100.0,4.0,990.0,0.0,0.0,348.2,0.966,28,408,408,28,65,65,84.74,0.0,0.0
2006,12,16,8,30,2006-12-16 08:30:00,08:30:00,2006-12-16,2.0,0.119,0.4,100.0,3.0,990.0,0.0,0.0,348.2,0.977,43,591,591,43,148,148,79.77,7.0548,5.3775
2006,12,16,9,0,2006-12-16 09:00:00,09:00:00,2006-12-16,2.0,0.119,0.4,100.0,3.0,990.0,0.0,0.0,348.0,0.989,52,707,707,52,234,234,75.14,11.4287,8.7808
