Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1058343,-,-,-,36.13,-80.26,-5,289,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,Cloud Type,Solar Zenith Angle,Fill Flag,Precipitable Water,Wind Direction,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,1,4,21,0,0,0,4,0.132,1.4000000000000001,100,5,970,0,0,0,0,0,133.66,0,1.512,212.10000000000002,0.0000,0.0000
2006,1,4,21,30,0,0,4,0.132,1.5,100,5,970,0,0,0,0,0,139.69,0,1.448,212.10000000000002,0.0000,0.0000
2006,1,4,22,0,0,0,6,0.132,1.6,100,6,970,0,0,0,0,0,145.65,0,1.3840000000000001,221,0.0000,0.0000
2006,1,4,22,30,0,0,6,0.132,1.9000000000000001,100,6,970,0,0,0,0,1,151.46,0,1.316,221,0.0000,0.0000
2006,1,4,23,0,0,0,6,0.132,2.2,100,6,970,0,0,0,0,1,156.95000000000002,0,1.249,234.10000000000002,0.0000,0.0000
2006,1,4,23,30,0,0,6,0.132,2.2,100,6,970,0,0,0,0,7,161.8,0,1.194,234.10000000000002,0.0000,0.0000
2006,1,5,0,0,0,0,6,0.132,2.2,100,6,970,0,0,0,0,4,165.34,0,1.139,248.8,0.0000,0.0000
2006,1,5,0,30,0,0,6,0.132,2.1,100,6,970,0,0,0,0,8,166.47,0,1.097,248.8,0.0000,0.0000
2006,1,5,1,0,0,0,6,0.132,2,100,6,970,0,0,0,0,7,164.64000000000001,0,1.056,262.3,0.0000,0.0000
2006,1,5,1,30,0,0,6,0.132,1.9000000000000001,100,6,970,0,0,0,0,7,160.68,0,1.02,262.3,0.0000,0.0000
2006,1,5,2,0,0,0,6,0.132,1.9000000000000001,100,6,970,0,0,0,0,7,155.63,0,0.984,272.6,0.0000,0.0000
2006,1,5,2,30,0,0,6,0.132,1.8,100,6,970,0,0,0,0,7,150.04,0,0.9520000000000001,272.6,0.0000,0.0000
2006,1,5,3,0,0,0,6,0.132,1.8,100,6,970,0,0,0,0,4,144.18,0,0.921,283,0.0000,0.0000
2006,1,5,3,30,0,0,6,0.132,1.7000000000000002,100,5,970,0,0,0,0,1,138.19,0,0.89,283,0.0000,0.0000
2006,1,5,4,0,0,0,5,0.132,1.7000000000000002,98.69,5,970,0,0,0,0,4,132.15,0,0.86,293.5,0.0000,0.0000
2006,1,5,4,30,0,0,4,0.132,1.6,100,5,970,0,0,0,0,7,126.09,0,0.8230000000000001,293.5,0.0000,0.0000
2006,1,5,5,0,0,0,4,0.132,1.5,100,5,970,0,0,0,0,7,120.07000000000001,0,0.786,301.40000000000003,0.0000,0.0000
2006,1,5,5,30,0,0,4,0.132,1.4000000000000001,100,4,970,0,0,0,0,7,114.09,0,0.749,301.40000000000003,0.0000,0.0000
2006,1,5,6,0,0,0,4,0.132,1.4000000000000001,100,4,970,0,0,0,0,7,108.19,0,0.712,306.1,0.0000,0.0000
2006,1,5,6,30,0,0,4,0.132,1.4000000000000001,100,4,970,0,0,0,0,0,102.4,0,0.685,306.1,0.0000,0.0000
2006,1,5,7,0,0,0,4,0.132,1.4000000000000001,100,4,970,0,0,0,0,0,96.75,0,0.659,316.5,0.0000,0.0000
2006,1,5,7,30,0,0,4,0.132,1.8,100,4,970,0,0,0,0,0,91.27,0,0.639,316.5,0.0000,0.0000
2006,1,5,8,0,25,335,4,0.132,2.2,96.29,5,970,48,48,335,25,0,86,0,0.62,333.1,0.0000,0.0000
2006,1,5,8,30,43,553,4,0.132,2.3000000000000003,89.85000000000001,6,970,129,129,553,43,0,81,0,0.606,333.1,0.0000,0.0000
2006,1,5,9,0,53,701,3,0.132,2.5,81.17,7,970,219,219,701,53,0,76.31,0,0.593,350.20000000000005,10.5941,8.1221
2006,1,5,9,30,61,781,3,0.132,2.7,75.81,8,970,302,302,781,61,0,72,0,0.598,350.20000000000005,15.1800,11.7233
2006,1,5,10,0,64,844,2,0.132,3,65.28,9,970,379,379,844,64,0,68.14,0,0.603,2.9000000000000004,19.7190,15.3032
2006,1,5,10,30,69,879,2,0.132,2.8000000000000003,61.01,10,970,443,443,879,69,0,64.84,0,0.627,2.9000000000000004,23.6569,18.4163
2006,1,5,11,0,168,447,2,0.132,2.7,55.11,11,970,377,493,903,72,7,62.160000000000004,0,0.651,8,20.5090,15.9972
2006,1,5,11,30,221,83,2,0.132,2.4000000000000004,55.07,11,970,262,529,917,74,8,60.2,0,0.6880000000000001,8,14.4273,11.2670
2006,1,5,12,0,145,612,2,0.132,2.2,51.03,12,970,460,549,917,77,7,59.03,0,0.725,12.8,25.5017,19.9282
2006,1,5,12,30,174,526,2,0.132,1.9000000000000001,51.01,12,970,448,554,916,77,7,58.7,0,0.779,12.8,24.8821,19.4472
2006,1,5,13,0,194,20,2,0.132,1.7000000000000002,51.370000000000005,12,970,204,542,905,78,7,59.22,0,0.834,14,11.2974,8.8274
2006,1,5,13,30,117,677,2,0.132,1.7000000000000002,51.35,12,970,450,515,891,77,7,60.57,0,0.885,14,24.7251,19.3048
2006,1,5,14,0,105,0,2,0.132,1.7000000000000002,52.01,12,970,105,474,872,74,8,62.7,0,0.937,14.5,5.6918,4.4380
2006,1,5,14,30,70,843,2,0.132,1.7000000000000002,52.01,12,970,419,419,843,70,0,65.53,0,0.9550000000000001,14.5,22.2603,17.3191
2006,1,5,15,0,66,800,2,0.132,1.7000000000000002,53.620000000000005,12,970,353,353,800,66,0,68.97,0,0.973,17.8,18.2363,14.1395
2006,1,5,15,30,59,739,2,0.132,1.3,61.22,10,970,276,276,739,59,3,72.94,4,1.006,17.8,13.7521,10.6054
2006,1,5,16,0,52,636,5,0.132,1,78.28,9,970,191,191,636,52,4,77.34,4,1.042,23.8,9.1738,7.0198
2006,1,5,16,30,38,494,5,0.132,1.1,89.68,7,970,106,106,494,38,4,82.11,4,1.071,23.8,0.0000,0.0000
2006,1,5,17,0,31,0,3,0.132,1.3,87.84,5,970,31,31,237,19,4,87.18,4,1.1,24.200000000000003,0.0000,0.0000
2006,1,5,17,30,0,0,3,0.132,1.6,87.86,5,970,0,0,0,0,4,92.5,0,1.117,24.200000000000003,0.0000,0.0000
2006,1,5,18,0,0,0,2,0.132,1.9000000000000001,83.35000000000001,5,970,0,0,0,0,4,98.02,0,1.1340000000000001,23.3,0.0000,0.0000
2006,1,5,18,30,0,0,2,0.132,2.4000000000000004,89.41,4,970,0,0,0,0,4,103.7,0,1.1420000000000001,23.3,0.0000,0.0000
2006,1,5,19,0,0,0,1,0.132,2.9000000000000004,85.93,4,970,0,0,0,0,0,109.52,0,1.1520000000000001,17.5,0.0000,0.0000
2006,1,5,19,30,0,0,1,0.132,3.3000000000000003,92.23,3,970,0,0,0,0,7,115.43,0,1.1480000000000001,17.5,0.0000,0.0000
2006,1,5,20,0,0,0,1,0.132,3.8000000000000003,88.56,3,970,0,0,0,0,7,121.42,0,1.145,8.5,0.0000,0.0000
2006,1,5,20,30,0,0,1,0.132,3.9000000000000004,95.08,2,970,0,0,0,0,7,127.46000000000001,0,1.1320000000000001,8.5,0.0000,0.0000
2006,1,5,21,0,0,0,0,0.132,4.1000000000000005,90.96000000000001,2,970,0,0,0,0,7,133.51,0,1.12,1.8,0.0000,0.0000
2006,1,5,21,30,0,0,0,0.132,3.8000000000000003,90.95,2,970,0,0,0,0,7,139.55,0,1.106,1.8,0.0000,0.0000
2006,1,5,22,0,0,0,0,0.132,3.6,88.5,2,970,0,0,0,0,7,145.51,0,1.093,1.6,0.0000,0.0000
2006,1,5,22,30,0,0,0,0.132,3.3000000000000003,95.05,1,970,0,0,0,0,4,151.31,0,1.082,1.6,0.0000,0.0000
2006,1,5,23,0,0,0,0,0.132,3,93.23,1,970,0,0,0,0,4,156.79,0,1.072,2.3000000000000003,0.0000,0.0000
2006,1,5,23,30,0,0,0,0.132,2.7,93.22,1,970,0,0,0,0,7,161.65,0,1.063,2.3000000000000003,0.0000,0.0000
2006,1,6,0,0,0,0,0,0.132,2.5,92.71000000000001,1,970,0,0,0,0,8,165.19,0,1.054,0.9,0.0000,0.0000
2006,1,6,0,30,0,0,0,0.132,2.3000000000000003,92.72,1,970,0,0,0,0,7,166.36,0,1.043,0.9,0.0000,0.0000
2006,1,6,1,0,0,0,0,0.132,2.2,92.57000000000001,1,970,0,0,0,0,4,164.58,0,1.032,356.1,0.0000,0.0000
2006,1,6,1,30,0,0,0,0.132,2.2,92.57000000000001,1,970,0,0,0,0,8,160.67000000000002,0,1.012,356.1,0.0000,0.0000
2006,1,6,2,0,0,0,0,0.132,2.3000000000000003,91.9,1,970,0,0,0,0,4,155.63,0,0.995,350,0.0000,0.0000
2006,1,6,2,30,0,0,0,0.132,2.2,98.76,0,970,0,0,0,0,7,150.06,0,0.969,350,0.0000,0.0000
2006,1,6,3,0,0,0,0,0.132,2.2,97.42,0,970,0,0,0,0,8,144.21,0,0.9440000000000001,347.6,0.0000,0.0000
2006,1,6,3,30,0,0,0,0.132,2.1,97.41,0,970,0,0,0,0,1,138.22,0,0.913,347.6,0.0000,0.0000
2006,1,6,4,0,0,0,0,0.132,2,94.43,0,970,0,0,0,0,0,132.18,0,0.884,342.90000000000003,0.0000,0.0000
2006,1,6,4,30,0,0,0,0.132,2,94.44,0,970,0,0,0,0,0,126.13000000000001,0,0.855,342.90000000000003,0.0000,0.0000
2006,1,6,5,0,0,0,-1,0.132,2.1,91.68,0,970,0,0,0,0,0,120.10000000000001,0,0.8270000000000001,340.20000000000005,0.0000,0.0000
2006,1,6,5,30,0,0,-1,0.132,2.3000000000000003,91.71000000000001,0,970,0,0,0,0,0,114.12,0,0.799,340.20000000000005,0.0000,0.0000
2006,1,6,6,0,0,0,-1,0.132,2.5,90.03,0,970,0,0,0,0,0,108.22,0,0.772,341.8,0.0000,0.0000
2006,1,6,6,30,0,0,-1,0.132,2.5,90.06,0,970,0,0,0,0,0,102.42,0,0.745,341.8,0.0000,0.0000
2006,1,6,7,0,0,0,-1,0.132,2.5,88.83,0,970,0,0,0,0,0,96.76,0,0.719,344.8,0.0000,0.0000
2006,1,6,7,30,0,0,-1,0.132,2.6,88.86,0,970,0,0,0,0,0,91.28,0,0.6970000000000001,344.8,0.0000,0.0000
2006,1,6,8,0,24,339,0,0.132,2.8000000000000003,87.62,1,970,48,48,339,24,0,86,0,0.675,342.5,0.0000,0.0000
2006,1,6,8,30,43,554,0,0.132,3.3000000000000003,81.59,2,970,129,129,554,43,0,80.99,0,0.662,342.5,0.0000,0.0000
2006,1,6,9,0,53,693,0,0.132,3.9000000000000004,75.77,3,970,218,218,693,53,0,76.28,0,0.649,345.5,10.5482,8.0873
2006,1,6,9,30,62,774,0,0.132,4.2,70.64,3,970,301,301,774,62,0,71.96000000000001,0,0.643,345.5,15.1354,11.6895
2006,1,6,10,0,64,844,-2,0.132,4.6000000000000005,60.28,4,970,379,379,844,64,1,68.1,0,0.637,352,19.7256,15.3090
2006,1,6,10,30,68,881,-2,0.132,4.4,60.28,5,970,444,444,881,68,0,64.77,0,0.628,352,23.7224,18.4684
2006,1,6,11,0,187,358,-2,0.132,4.2,53.24,6,970,354,496,907,71,2,62.08,0,0.619,349,19.2678,15.0298
2006,1,6,11,30,204,356,-2,0.132,4,53.22,6,970,382,534,924,73,2,60.11,4,0.607,349,21.0465,16.4370
2006,1,6,12,0,190,460,-3,0.132,3.9000000000000004,51.97,6,970,427,557,933,75,2,58.92,0,0.596,342.90000000000003,23.6868,18.5110
2006,1,6,12,30,75,936,-3,0.132,3.8000000000000003,51.96,6,970,564,564,936,75,0,58.58,0,0.587,342.90000000000003,31.3454,24.5003
2006,1,6,13,0,76,929,-3,0.132,3.8000000000000003,50.72,6,970,554,554,929,76,0,59.09,0,0.578,336.40000000000003,30.7026,23.9916
2006,1,6,13,30,75,919,-3,0.132,3.8000000000000003,50.72,6,970,529,529,919,75,0,60.43,0,0.5730000000000001,336.40000000000003,29.0902,22.7148
2006,1,6,14,0,73,899,-3,0.132,3.8000000000000003,49.28,6,970,488,488,899,73,0,62.56,0,0.5680000000000001,331.5,26.4779,20.6475
2006,1,6,14,30,70,872,-3,0.132,3.7,52.83,5,970,433,433,872,70,0,65.38,0,0.562,331.5,23.0302,17.9203
2006,1,6,15,0,66,831,-4,0.132,3.7,51.730000000000004,5,970,366,366,831,66,1,68.82000000000001,0,0.557,329.6,18.9325,14.6818
2006,1,6,15,30,120,81,-4,0.132,3.3000000000000003,55.5,4,970,144,288,773,59,4,72.78,0,0.548,329.6,7.1857,5.5429
2006,1,6,16,0,87,64,-3,0.132,2.9000000000000004,60.550000000000004,3,970,101,203,683,51,4,77.18,4,0.539,330.3,4.8559,3.7169
2006,1,6,16,30,39,546,-3,0.132,2.5,69.86,1,970,115,115,546,39,0,81.95,0,0.523,330.3,0.0000,0.0000
2006,1,6,17,0,20,302,-3,0.132,2.1,76.16,0,970,36,36,302,20,0,87.02,0,0.508,333.40000000000003,0.0000,0.0000
2006,1,6,17,30,0,0,-3,0.132,2.1,76.19,0,970,0,0,0,0,0,92.34,0,0.488,333.40000000000003,0.0000,0.0000
2006,1,6,18,0,0,0,-4,0.132,2.2,72.74,0,970,0,0,0,0,0,97.87,0,0.468,336.40000000000003,0.0000,0.0000
2006,1,6,18,30,0,0,-4,0.132,2,72.76,0,970,0,0,0,0,0,103.55,0,0.445,336.40000000000003,0.0000,0.0000
2006,1,6,19,0,0,0,-4,0.132,1.9000000000000001,75.44,-1,970,0,0,0,0,0,109.37,0,0.423,337.90000000000003,0.0000,0.0000
2006,1,6,19,30,0,0,-4,0.132,1.8,75.46000000000001,-1,970,0,0,0,0,0,115.29,0,0.403,337.90000000000003,0.0000,0.0000
2006,1,6,20,0,0,0,-5,0.132,1.7000000000000002,78.51,-2,970,0,0,0,0,0,121.28,0,0.384,338.40000000000003,0.0000,0.0000
2006,1,6,20,30,0,0,-5,0.132,1.6,78.53,-2,980,0,0,0,0,0,127.31,0,0.372,338.40000000000003,0.0000,0.0000
2006,1,6,21,0,0,0,-5,0.132,1.5,81.67,-3,980,0,0,0,0,0,133.37,0,0.361,338.40000000000003,0.0000,0.0000
2006,1,6,21,30,0,0,-5,0.132,1.4000000000000001,81.69,-3,980,0,0,0,0,0,139.4,0,0.358,338.40000000000003,0.0000,0.0000
2006,1,6,22,0,0,0,-6,0.132,1.3,79.15,-3,980,0,0,0,0,0,145.36,0,0.355,338.1,0.0000,0.0000
2006,1,6,22,30,0,0,-6,0.132,1.2000000000000002,79.16,-3,980,0,0,0,0,0,151.16,0,0.354,338.1,0.0000,0.0000
2006,1,6,23,0,0,0,-6,0.132,1.2000000000000002,82.86,-4,980,0,0,0,0,0,156.64000000000001,0,0.353,336.5,0.0000,0.0000
2006,1,6,23,30,0,0,-6,0.132,1.1,82.86,-4,980,0,0,0,0,0,161.49,0,0.353,336.5,0.0000,0.0000
2006,1,7,0,0,0,0,-6,0.132,1,81.04,-4,980,0,0,0,0,0,165.04,0,0.354,333.8,0.0000,0.0000
2006,1,7,0,30,0,0,-6,0.132,1,81.05,-4,980,0,0,0,0,0,166.24,0,0.356,333.8,0.0000,0.0000
2006,1,7,1,0,0,0,-6,0.132,1,79.9,-4,980,0,0,0,0,0,164.51,0,0.358,330.5,0.0000,0.0000
2006,1,7,1,30,0,0,-6,0.132,0.9,79.91,-4,980,0,0,0,0,0,160.64000000000001,0,0.362,330.5,0.0000,0.0000
2006,1,7,2,0,0,0,-7,0.132,0.9,79.35000000000001,-4,980,0,0,0,0,0,155.63,0,0.366,327.20000000000005,0.0000,0.0000
2006,1,7,2,30,0,0,-7,0.132,0.9,79.35000000000001,-4,980,0,0,0,0,0,150.07,0,0.372,327.20000000000005,0.0000,0.0000
2006,1,7,3,0,0,0,-7,0.132,0.9,78.93,-4,980,0,0,0,0,0,144.23,0,0.378,324.40000000000003,0.0000,0.0000
2006,1,7,3,30,0,0,-7,0.132,0.9,78.92,-4,980,0,0,0,0,0,138.25,0,0.388,324.40000000000003,0.0000,0.0000
2006,1,7,4,0,0,0,-7,0.132,0.9,78.83,-4,980,0,0,0,0,0,132.21,0,0.398,321,0.0000,0.0000
2006,1,7,4,30,0,0,-7,0.132,0.9,78.84,-4,980,0,0,0,0,0,126.15,0,0.41000000000000003,321,0.0000,0.0000
2006,1,7,5,0,0,0,-7,0.132,0.9,78.84,-4,980,0,0,0,0,0,120.12,0,0.422,313.90000000000003,0.0000,0.0000
2006,1,7,5,30,0,0,-7,0.132,0.9,78.84,-4,980,0,0,0,0,0,114.14,0,0.435,313.90000000000003,0.0000,0.0000
2006,1,7,6,0,0,0,-7,0.132,0.9,79.22,-4,980,0,0,0,0,0,108.23,0,0.448,300.2,0.0000,0.0000
2006,1,7,6,30,0,0,-7,0.132,0.8,79.24,-4,980,0,0,0,0,0,102.43,0,0.463,300.2,0.0000,0.0000
2006,1,7,7,0,0,0,-6,0.132,0.8,81.59,-4,980,0,0,0,0,0,96.77,0,0.48,279.8,0.0000,0.0000
2006,1,7,7,30,0,0,-6,0.132,1.1,70.33,-2,980,0,0,0,0,0,91.28,0,0.5,279.8,0.0000,0.0000
2006,1,7,8,0,27,293,-5,0.132,1.4000000000000001,69.52,-1,980,47,47,293,27,1,85.99,0,0.52,251.3,0.0000,0.0000
2006,1,7,8,30,48,510,-5,0.132,1.5,64.65,0,980,128,128,510,48,0,80.97,0,0.539,251.3,0.0000,0.0000
2006,1,7,9,0,59,661,-6,0.132,1.7000000000000002,61.4,0,980,216,216,661,59,0,76.25,0,0.558,246.9,10.4538,8.0154
2006,1,7,9,30,85,532,-6,0.132,1.9000000000000001,57.120000000000005,1,980,250,299,744,68,7,71.92,0,0.578,246.9,12.5756,9.7131
2006,1,7,10,0,107,544,-6,0.132,2.2,53.69,2,980,310,377,815,72,7,68.04,0,0.598,240.5,16.1425,12.5290
2006,1,7,10,30,154,421,-6,0.132,2.4000000000000004,53.660000000000004,2,980,334,441,852,77,7,64.7,0,0.624,240.5,17.8544,13.9008
2006,1,7,11,0,80,878,-6,0.132,2.6,51.42,3,980,492,492,878,80,1,62,0,0.65,240.10000000000002,26.7928,20.9008
2006,1,7,11,30,82,894,-6,0.132,2.8000000000000003,51.39,3,980,529,529,894,82,0,60.01,0,0.677,240.10000000000002,29.1627,22.7769
2006,1,7,12,0,83,903,-5,0.132,3,49.32,4,980,551,551,903,83,0,58.81,0,0.706,238.3,30.5841,23.9025
2006,1,7,12,30,83,904,-5,0.132,3.1,49.300000000000004,4,980,557,557,904,83,0,58.45,0,0.731,238.3,30.9784,24.2150
2006,1,7,13,0,80,907,-5,0.132,3.2,51.09,4,970,548,548,907,80,0,58.95,0,0.756,234.3,30.3939,23.7521
2006,1,7,13,30,78,896,-5,0.132,3.2,51.07,4,970,522,522,896,78,1,60.29,0,0.775,234.3,28.7292,22.4348
2006,1,7,14,0,152,513,-4,0.132,3.3000000000000003,49.59,5,970,389,482,874,76,4,62.4,0,0.795,232.3,21.1287,16.4779
2006,1,7,14,30,114,592,-4,0.132,3.2,53.17,4,970,363,427,846,73,7,65.22,0,0.802,232.3,19.3302,15.0433
2006,1,7,15,0,68,803,-3,0.132,3.1,56.58,4,970,361,361,803,68,0,68.66,0,0.809,227.70000000000002,18.6995,14.5038
2006,1,7,15,30,61,745,-3,0.132,2.5,60.71,3,970,284,284,745,61,0,72.62,0,0.798,227.70000000000002,14.1930,10.9508
2006,1,7,16,0,52,660,-2,0.132,1.9000000000000001,74.28,2,970,200,200,660,52,0,77.02,0,0.788,215.8,9.6258,7.3700
2006,1,7,16,30,39,524,-2,0.132,1.8,79.81,1,970,114,114,524,39,0,81.79,0,0.761,215.8,0.0000,0.0000
2006,1,7,17,0,20,291,-3,0.132,1.7000000000000002,79.3,0,970,36,36,291,20,0,86.86,0,0.734,205.9,0.0000,0.0000
2006,1,7,17,30,0,0,-3,0.132,1.8,79.32000000000001,0,980,0,0,0,0,0,92.19,0,0.711,205.9,0.0000,0.0000
2006,1,7,18,0,0,0,-3,0.132,2,77.91,0,980,0,0,0,0,0,97.71000000000001,0,0.6880000000000001,205.5,0.0000,0.0000
2006,1,7,18,30,0,0,-3,0.132,2,77.91,0,980,0,0,0,0,0,103.4,0,0.6890000000000001,205.5,0.0000,0.0000
2006,1,7,19,0,0,0,-3,0.132,2,83.18,-1,980,0,0,0,0,0,109.22,0,0.6910000000000001,208.8,0.0000,0.0000
2006,1,7,19,30,0,0,-3,0.132,1.9000000000000001,83.19,-1,980,0,0,0,0,0,115.13,0,0.712,208.8,0.0000,0.0000
2006,1,7,20,0,0,0,-3,0.132,1.9000000000000001,82.9,-1,980,0,0,0,0,7,121.13,0,0.733,213,0.0000,0.0000
2006,1,7,20,30,0,0,-3,0.132,1.9000000000000001,82.89,-1,980,0,0,0,0,0,127.16,0,0.757,213,0.0000,0.0000
2006,1,7,21,0,0,0,-3,0.132,2,89.39,-2,980,0,0,0,0,0,133.22,0,0.782,217.9,0.0000,0.0000
2006,1,7,21,30,0,0,-3,0.132,1.9000000000000001,89.38,-2,980,0,0,0,0,0,139.25,0,0.804,217.9,0.0000,0.0000
2006,1,7,22,0,0,0,-3,0.132,1.9000000000000001,89.99,-2,980,0,0,0,0,0,145.20000000000002,0,0.8260000000000001,222.4,0.0000,0.0000
2006,1,7,22,30,0,0,-3,0.132,1.9000000000000001,89.98,-2,980,0,0,0,0,0,151,0,0.85,222.4,0.0000,0.0000
2006,1,7,23,0,0,0,-3,0.132,1.9000000000000001,90.97,-2,980,0,0,0,0,0,156.48,0,0.874,225.8,0.0000,0.0000
2006,1,7,23,30,0,0,-3,0.132,1.9000000000000001,90.98,-2,980,0,0,0,0,0,161.32,0,0.907,225.8,0.0000,0.0000
2006,1,8,0,0,0,0,-3,0.132,1.9000000000000001,92.16,-2,980,0,0,0,0,0,164.88,0,0.9420000000000001,230.20000000000002,0.0000,0.0000
2006,1,8,0,30,0,0,-3,0.132,1.8,92.18,-2,980,0,0,0,0,0,166.11,0,0.987,230.20000000000002,0.0000,0.0000
2006,1,8,1,0,0,0,-2,0.132,1.8,93.66,-2,980,0,0,0,0,0,164.44,0,1.033,232.8,0.0000,0.0000
2006,1,8,1,30,0,0,-2,0.132,1.8,93.68,-2,980,0,0,0,0,0,160.61,0,1.077,232.8,0.0000,0.0000
2006,1,8,2,0,0,0,-2,0.132,1.8,95.35000000000001,-2,980,0,0,0,0,0,155.62,0,1.122,232.20000000000002,0.0000,0.0000
2006,1,8,2,30,0,0,-2,0.132,1.7000000000000002,95.36,-2,980,0,0,0,0,1,150.08,0,1.139,232.20000000000002,0.0000,0.0000
2006,1,8,3,0,0,0,-2,0.132,1.6,96.18,-2,980,0,0,0,0,4,144.25,0,1.156,231.3,0.0000,0.0000
2006,1,8,3,30,0,0,-2,0.132,1.5,96.19,-2,980,0,0,0,0,0,138.27,0,1.1420000000000001,231.3,0.0000,0.0000
2006,1,8,4,0,0,0,-2,0.132,1.5,96.19,-2,980,0,0,0,0,0,132.23,0,1.129,232.5,0.0000,0.0000
2006,1,8,4,30,0,0,-2,0.132,1.4000000000000001,96.21000000000001,-2,980,0,0,0,0,0,126.18,0,1.122,232.5,0.0000,0.0000
2006,1,8,5,0,0,0,-2,0.132,1.4000000000000001,96.27,-2,980,0,0,0,0,0,120.14,0,1.115,235.5,0.0000,0.0000
2006,1,8,5,30,0,0,-2,0.132,1.3,96.29,-2,980,0,0,0,0,0,114.15,0,1.122,235.5,0.0000,0.0000
2006,1,8,6,0,0,0,-2,0.132,1.3,96.4,-2,980,0,0,0,0,0,108.25,0,1.129,237.60000000000002,0.0000,0.0000
2006,1,8,6,30,0,0,-2,0.132,1.2000000000000002,96.42,-2,980,0,0,0,0,7,102.44,0,1.1400000000000001,237.60000000000002,0.0000,0.0000
2006,1,8,7,0,0,0,-2,0.132,1.2000000000000002,96.14,-2,980,0,0,0,0,7,96.77,0,1.1520000000000001,236.20000000000002,0.0000,0.0000
2006,1,8,7,30,0,0,-2,0.132,1.5,89.35000000000001,-1,980,0,0,0,0,4,91.27,0,1.153,236.20000000000002,0.0000,0.0000
2006,1,8,8,0,25,297,-1,0.132,1.9000000000000001,87.24,0,980,45,45,297,25,1,85.98,0,1.154,229.20000000000002,0.0000,0.0000
2006,1,8,8,30,44,513,-1,0.132,1.7000000000000002,81.18,1,980,124,124,513,44,0,80.94,0,1.1360000000000001,229.20000000000002,0.0000,0.0000
2006,1,8,9,0,55,655,-1,0.132,1.6,79.86,2,980,211,211,655,55,1,76.22,0,1.118,211.3,10.2142,7.8321
2006,1,8,9,30,63,738,-1,0.132,1.6,74.39,3,980,293,293,738,63,0,71.87,0,1.103,211.3,14.7454,11.3899
2006,1,8,10,0,131,411,0,0.132,1.7000000000000002,67.79,5,980,285,372,822,64,4,67.98,0,1.089,199.70000000000002,14.8482,11.5252
2006,1,8,10,30,123,569,0,0.132,1.8,63.24,6,980,367,436,859,68,7,64.63,0,1.085,199.70000000000002,19.6285,15.2829
2006,1,8,11,0,136,582,0,0.132,2,62.370000000000005,7,980,411,488,884,71,7,61.9,0,1.083,192.4,22.3962,17.4722
2006,1,8,11,30,164,533,0,0.132,2.2,58.230000000000004,8,980,431,525,901,73,7,59.9,0,1.077,192.4,23.7754,18.5705
2006,1,8,12,0,78,902,0,0.132,2.5,57.06,9,980,547,547,902,78,1,58.69,0,1.071,189.3,30.3822,23.7462
2006,1,8,12,30,78,906,0,0.132,2.7,57.03,9,980,554,554,906,78,1,58.32,0,1.059,189.3,30.8333,24.1032
2006,1,8,13,0,150,597,1,0.132,3,56.38,10,980,460,545,901,78,7,58.800000000000004,0,1.048,190.10000000000002,25.5344,19.9561
2006,1,8,13,30,146,585,1,0.132,3.1,56.370000000000005,10,980,438,520,891,76,7,60.13,0,1.045,190.10000000000002,24.1290,18.8442
2006,1,8,14,0,130,598,2,0.132,3.2,60.19,10,980,409,481,876,73,7,62.24,0,1.043,193.70000000000002,22.2383,17.3451
2006,1,8,14,30,147,441,2,0.132,2.9000000000000004,64.36,9,980,333,428,849,70,8,65.06,0,1.047,193.70000000000002,17.7538,13.8184
2006,1,8,15,0,138,338,3,0.132,2.7,70.72,9,980,262,362,806,66,4,68.49,0,1.052,194.5,13.5912,10.5436
2006,1,8,15,30,123,152,3,0.132,2.2,75.66,8,980,169,286,749,60,4,72.45,0,1.047,194.5,8.4592,6.5286
2006,1,8,16,0,69,412,4,0.132,1.8,79.72,8,980,163,202,658,52,8,76.85000000000001,0,1.042,188.8,7.8541,6.0154
